Ikiru	1952	drama		
Shichinin no samurai	1954	drama		
Ikimono no kiroku	1955	drama		
Donzoko	1957	drama		
Kakushi-toride no san-akunin	1958	adventure	drama	
Warui yatsu hodo yoku nemuru	1960	crime	drama	thriller
Tengoku to jigoku	1963	crime	drama	mystery
Akahige	1965	drama		
Dodesukaden	1970	drama		
Dersu Uzala	1975	adventure	biography	drama
Kagemusha	1980	drama	history	war
Ran	1985	action	drama	war
Dreams	1990	drama	fantasy	
Madadayo	1993	drama		
Nuit et brouillard	1955	documentary	history	short
Muriel ou Le temps d'un retour	1963	drama		
La guerre est finie	1966	drama	war	
La vie est un roman	1983	comedy	drama	musical
M	1931	crime	drama	thriller
Smoking/No Smoking	1993	comedy		
Pas sur la bouche	2003	comedy	musical	romance
Downhill	1927	adventure	drama	thriller
Rich and Strange	1931	comedy	romance	thriller
The Man Who Knew Too Much	1956	thriller		
The 39 Steps	1935	mystery	thriller	
Secret Agent	1936	mystery	thriller	
Young and Innocent	1937	crime	mystery	romance
The Lady Vanishes	1938	comedy	mystery	thriller
Jamaica Inn	1939	adventure	crime	
Foreign Correspondent	1940	action	romance	thriller
Rebecca	1940	mystery	thriller	
Under Suspicion	2000	crime	drama	thriller
Saboteur	1942	thriller	war	
Shadow of a Doubt	1943	thriller		
Lifeboat	1944	thriller	war	
Notorious	1946	drama	romance	thriller
The Paradine Case	1947	crime	drama	romance
Rope	1948	crime	drama	thriller
Under Capricorn	1949	crime	drama	romance
Stage Fright	1950	thriller		
Strangers on a Train	1951	crime	thriller	
A Perfect Murder	1998	crime	drama	thriller
Rear Window	1954	mystery	thriller	
To Catch a Thief	1955	mystery	romance	thriller
The Trouble with Harry	1955	mystery		
The Wrong Man	1956	drama		
Vertigo	1958	mystery	romance	thriller
North by Northwest	1959	adventure	crime	mystery
Psycho	1960	horror	mystery	thriller
The Birds	1963	horror		
Marnie	1964	drama	thriller	
Torn Curtain	1966	thriller		
Topaz	1969	thriller		
Frenzy	1972	thriller		
Family Plot	1976	comedy	thriller	
Ubiytsa	1995	drama		
Katok i skripka	1961	drama		
Ivanovo detstvo	1962	drama	war	
Solyaris	1972	drama	mystery	
Zerkalo	1975	biography	drama	
Tempo di viaggio	1983	documentary		
Offret	1986	drama		
Wszystko na sprzedaz	1969	drama		
Krajobraz po bitwie	1970	drama	history	romance
Ziemia obiecana	1975	drama		
Czlowiek z marmuru	1977	drama		
Panny z Wilka	1979	drama	romance	
Czlowiek z zelaza	1981	drama	history	
Pan Tadeusz	1999	drama	history	romance
Zemsta	2002	comedy		
Family Viewing	1987	drama		
The Adjuster	1991	comedy	drama	
Calendar Girls	2003	comedy	drama	
Exotica	1994	drama		
The Sweet Hereafter	1997	drama		
Ararat	2002	drama	war	
La commare secca	1962	crime	drama	mystery
Prima della rivoluzione	1964	drama	romance	
Ultimo tango a Parigi	1972	drama	romance	
The Last Emperor	1987	biography	drama	history
The Sheltering Sky	1990	adventure	drama	
Little Buddha	1993	drama		
Stealing Beauty	1996	drama	romance	
The Dreamers	2003	drama	romance	
Les valseuses	1974	comedy	drama	
Buffet froid	1979	comedy	crime	
Trop belle pour toi	1989	comedy	drama	romance
"Un, deux, trois, soleil"	1993	comedy	drama	
Les acteurs	2000	comedy		
Blade af Satans bog	1920	drama		
La passion de Jeanne d'Arc	1928	biography	drama	history
Vampyr	1932	horror		
Vredens dag	1943	drama		
Ordet	1955	drama	fantasy	
Gertrud	1964	drama		
His New Job	1915	comedy	short	
The Champion	1915	comedy	short	sport
In the Park	1915	comedy	short	
A Jitney Elopement	1915	comedy	short	
Lady and the Tramp	1955	adventure	animation	comedy
City by the Sea	2002	crime	drama	mystery
Blood Work	2002	action	crime	drama
A Night in the Show	1915	comedy	short	
The Floorwalker	1916	comedy	short	
The Pawnshop	1916	comedy	short	
The Rink	1916	comedy	short	
The Immigrant	1917	comedy	drama	romance
Mitt liv som hund	1985	comedy	drama	
Triple Trouble	1918	comedy	short	
Shoulder Arms	1918	comedy	short	war
Sunnyside	1919	comedy	short	
A Day's Pleasure	1919	comedy	short	
The Kid	2000	comedy	family	fantasy
The Idle Class	1921	comedy	short	
The Pilgrim	1923	comedy	short	
The Gold Rush	1925	adventure	comedy	drama
The Circus	1928	comedy	romance	
City Lights	1931	comedy	drama	romance
Modern Times	1936	comedy	drama	
The Great Dictator	1940	comedy	drama	war
Monsieur Verdoux	1947	comedy	crime	drama
Limelight	1952	drama	music	
A King in New York	1957	comedy	drama	
A Countess from Hong Kong	1967	comedy	romance	
Les biches	1968	drama		
Le boucher	1970	thriller		
La rupture	1970	thriller		
Nada	2001	comedy	romance	
Les innocents aux mains sales	1975	crime	thriller	
Inspecteur Lavardin	1986	crime	drama	mystery
Along Came a Spider	2001	thriller		
Madame Bovary	1991	drama	romance	
Nurse Betty	2000	comedy	crime	drama
U Turn	1997	crime	drama	thriller
La fleur du mal	2003	drama		
Requiem for a Dream	2000	drama		
Shivers	1975	horror		
The Great Raid	2005	action	drama	war
The Brood	1979	horror		
Scanners	1981	horror		
The Dead Zone	1983	horror	thriller	
Videodrome	1983	horror		
The Fly	1986	drama	horror	romance
Naked Lunch	1991	drama		
M. Butterfly	1993	drama	history	romance
eXistenZ	1999	horror	thriller	
Spider	2002	drama	mystery	thriller
The Elephant Man	1980	biography	drama	
Dune	1984	action	adventure	
Blue Velvet	1986	crime	drama	mystery
Twin Peaks: Fire Walk with Me	1992	horror	mystery	thriller
The Straight Story	1999	biography	drama	
Mulholland Dr.	2001	drama	mystery	thriller
Who Framed Roger Rabbit	1988	animation	comedy	crime
A Tree Grows in Brooklyn	1945	drama		
Gentleman's Agreement	1947	drama		
Panic in the Streets	1950	crime	drama	thriller
A Streetcar Named Desire	1951	drama		
Viva Zapata!	1952	biography	drama	history
On the Waterfront	1954	crime	drama	thriller
East of Eden	1955	drama		
A Face in the Crowd	1957	drama		
Wild River	1960	drama	history	romance
The Last Tycoon	1976	drama		
Otac na sluzbenom putu	1985	drama		
Arizona Dream	1992	comedy	drama	fantasy
Underground	1995	comedy	drama	war
"Crna macka, beli macor"	1998	comedy	crime	romance
Super 8 Stories	2001	documentary	music	
Zivot je cudo	2004	comedy	drama	music
"Nosferatu, eine Symphonie des Grauens"	1922	horror		
Der letzte Mann	1924	drama		
Sunrise: A Song of Two Humans	1927	comedy	drama	romance
Tabu: A Story of the South Seas	1931	adventure	drama	romance
Lo sceicco bianco	1952	comedy	drama	
I vitelloni	1953	comedy	drama	
Le notti di Cabiria	1957	drama		
La dolce vita	1960	comedy	drama	
Boccaccio '70	1962	comedy	fantasy	romance
Giulietta degli spiriti	1965	comedy	drama	fantasy
Histoires extraordinaires	1968	horror	mystery	
Fellini - Satyricon	1969	drama	fantasy	history
Roma	2004	drama		
Il Casanova di Federico Fellini	1976	biography	drama	history
Prova d'orchestra	1978	comedy	drama	music
E la nave va	1983	drama	history	music
Ginger e Fred	1986	comedy	drama	
Intervista	1987	biography	comedy	drama
La voce della luna	1990	comedy	drama	
Finian's Rainbow	1968	family	fantasy	musical
The Godfather	1972	crime	drama	
The Conversation	1974	drama	mystery	thriller
The Godfather: Part II	1974	crime	drama	
The Outsiders	1983	crime	drama	
Rumble Fish	1983	drama		
The Cotton Club	1984	crime	drama	music
Peggy Sue Got Married	1986	comedy	drama	fantasy
Gardens of Stone	1987	drama	romance	war
Tucker: The Man and His Dream	1988	biography	drama	
New York Stories	1989	comedy	drama	romance
The Godfather: Part III	1990	crime	drama	
The Rainmaker	1997	crime	drama	thriller
Les mistons	1957	comedy	short	
Les quatre cents coups	1959	crime	drama	
Tirez sur le pianiste	1960	crime	drama	thriller
Jules et Jim	1962	drama	romance	
La peau douce	1964	drama	romance	
Fahrenheit 451	1966	drama		
L'enfant sauvage	1970	drama		
Domicile conjugal	1970	comedy	drama	
Une belle fille comme moi	1972	comedy	crime	drama
L'argent de poche	1976	comedy	drama	
L'homme qui aimait les femmes	1977	comedy	drama	romance
Vivement dimanche!	1983	comedy	crime	mystery
"Dr. Mabuse, der Spieler - Ein Bild der Zeit"	1922	crime	mystery	thriller
Die Nibelungen: Siegfried	1924	adventure	drama	fantasy
Die Nibelungen: Kriemhilds Rache	1924	adventure	drama	fantasy
Das Testament des Dr. Mabuse	1933	crime		
Liliom	1934	drama	fantasy	
Fury	1936	crime	drama	thriller
You Only Live Once	1937	crime	drama	
Scarlet Street	1945	drama	thriller	
Secret Beyond the Door...	1947	drama	mystery	romance
Rancho Notorious	1952	western		
Clash by Night	1952	drama		
Miracle on 34th Street	1947	comedy	drama	family
Moonfleet	1955	adventure	drama	
Der Tiger von Eschnapur	1959	adventure	drama	romance
Das indische Grabmal	1959	adventure		
Die 1000 Augen des Dr. Mabuse	1960	crime	mystery	thriller
Simple Men	1992	crime	drama	romance
Flirt	1995	drama	romance	
Henry Fool	1997	comedy	drama	
The Book of Life	1998	comedy	fantasy	
No Such Thing	2001	comedy	drama	fantasy
Kris	1946	drama		
Hamnstad	1948	drama		
Sommarlek	1951	drama	romance	
Sommaren med Monika	1953	drama	romance	
Gycklarnas afton	1953	drama		
Sommarnattens leende	1955	comedy	romance	
Det sjunde inseglet	1957	drama	fantasy	
Ansiktet	1958	comedy	drama	
Tystnaden	1963	drama		
Vargtimmen	1968	drama	horror	
Skammen	1968	drama		
"God Afton, Herr Wallenberg"	1990			
MASH	1970	comedy	drama	war
Aus dem Leben der Marionetten	1980	drama		
Fanny och Alexander	1982	drama		
Efter repetitionen	1984	drama		
Karins ansikte	1984	documentary	short	
Dokument Fanny och Alexander	1986	documentary		
Les vacances de Monsieur Hulot	1953	comedy		
Mon oncle	1958	comedy		
Playtime	1967	comedy		
Trafic	1971	comedy		
La guerre du feu	1981	adventure	drama	history
Der Name der Rose	1986	crime	mystery	thriller
L'ours	1988	adventure	drama	family
L'amant	1992	biography	drama	romance
Seven Years in Tibet	1997	adventure	biography	drama
Charlotte et son Jules	1960	drama	short	
Une femme est une femme	1961	comedy	drama	romance
Vivre sa vie: Film en douze tableaux	1962	drama		
Le petit soldat	1963	drama	war	
Les carabiniers	1963	comedy	drama	war
Pierrot le fou	1965	crime	drama	romance
Breathless	1983	action	drama	romance
La chinoise	1967	comedy	drama	
2 ou 3 choses que je sais d'elle	1967	comedy	drama	
Week End	1967	adventure	comedy	drama
Tout va bien	1972	drama		
Notre musique	2004	drama		
Le silence de la mer	1949	drama	romance	war
Les enfants terribles	1950	drama		
Bob le flambeur	1956	crime	drama	thriller
Le doulos	1962	crime	thriller	
Ghost Dog: The Way of the Samurai	1999	action	crime	drama
Le cercle rouge	1970	crime	drama	thriller
Un flic	1972	crime	thriller	
Tire au flanc	1928	comedy		
Partie de campagne	1936	comedy	drama	romance
Le journal d'une femme de chambre	1964	crime	drama	
The Bridge on the River Kwai	1957	adventure	drama	war
Le carrosse d'or	1952	comedy	drama	history
French Cancan	1954	comedy	drama	musical
Elena et les hommes	1956	comedy	drama	romance
Stranger Than Paradise	1984	comedy	drama	
Mystery Train	1989	comedy	crime	drama
Night on Earth	1991	comedy	drama	
Dead Man	1995	drama	fantasy	western
Vacas	1992	drama	mystery	romance
La ardilla roja	1993	comedy	drama	music
La pelota vasca. La piel contra la piedra	2003	documentary		
Chung Hing sam lam	1994	comedy	drama	romance
Dung che sai duk	1994	action	drama	
Chun gwong cha sit	1997	drama	romance	
Fa yeung nin wa	2000	drama	romance	
The Follow	2001	action	mystery	romance
Eros	2004	drama	romance	
Koncert zyczen	1967	drama	short	
Blizna	1976	drama		
Z punktu widzenia nocnego portiera	1979	documentary	short	
Amator	1979	comedy	drama	romance
Gadajace glowy	1980	documentary	short	
Bez konca	1985	drama	romance	
Honor Thy Father and Mother: The True Story of the Menendez Murders	1994	crime	drama	
Trois couleurs: Bleu	1993	drama	music	mystery
Trois couleurs: Blanc	1994	comedy	drama	mystery
India: Kingdom of the Tiger	2002	documentary	short	
Idioterne	1998	comedy	drama	
Viva Maria!	1965	adventure	comedy	romance
Lacombe Lucien	1974	drama	war	
Black Moon	1975	fantasy		
Pretty Baby	1978	drama		
Au revoir les enfants	1987	biography	drama	war
Collateral Damage	2002	action	drama	thriller
Vanya on 42nd Street	1994	comedy	drama	romance
Ossessione	1943	crime	drama	romance
Le notti bianche	1957	drama	romance	
Rocco e i suoi fratelli	1960	crime	drama	sport
Il gattopardo	1963	drama	history	
Morte a Venezia	1971	drama		
Gruppo di famiglia in un interno	1974	drama	romance	
L'innocente	1976	drama	romance	
Un chien andalou	1929	short		
Las Hurdes	1933	documentary	short	
Los olvidados	1950	crime	drama	
El	1953	drama	thriller	
Ensayo de un crimen	1955	comedy	crime	drama
Viridiana	1961	drama		
Tristana	1970	drama		
Le charme discret de la bourgeoisie	1972	comedy	drama	fantasy
L'harem	1967	comedy	crime	drama
La grande bouffe	1973	comedy	drama	
Chiedo asilo	1979	comedy	drama	
I Call First	1967	drama	romance	
Boxcar Bertha	1972	crime	drama	romance
Alice Doesn't Live Here Anymore	1974	drama	romance	
"New York, New York"	1977	drama	music	musical
The Last Waltz	1978	documentary	music	
The King of Comedy	1982	comedy	drama	
After Hours	1985	comedy	crime	drama
The Color of Money	1986	drama	sport	
The Last Temptation of Christ	1988	drama		
Goodfellas	1990	biography	crime	drama
Cape Fear	1991	crime	thriller	
Casino	1995	biography	crime	drama
Kundun	1997	biography	drama	history
Bringing Out the Dead	1999	drama	thriller	
Cronaca di un amore	1950	crime	drama	romance
La signora senza camelie	1953	drama		
I vinti	1953	drama		
Le amiche	1955	drama	romance	
L'avventura	1960	drama	mystery	
L'eclisse	1962	drama	romance	
Il deserto rosso	1964	drama		
Blowup	1966	drama	mystery	thriller
Zabriskie Point	1970	drama		
One Flew Over the Cuckoo's Nest	1975	drama		
Hair	1979	comedy	drama	musical
Ragtime	1981	drama		
Valmont	1989	drama	romance	
The People vs. Larry Flynt	1996	biography	drama	
"Svoy sredi chuzhikh, chuzhoy sredi svoikh"	1974	action		
Neskolko dney iz zhizni I.I. Oblomova	1980	comedy	drama	romance
Urga	1991	drama		
Sibirskiy tsiryulnik	1998	comedy	drama	romance
Citizen Kane	1941	drama	mystery	
Journey Into Fear	1943	drama	thriller	
The Magnificent Ambersons	1942	drama	romance	
The Stranger	1946	crime	drama	mystery
The Lady from Shanghai	1947	crime	drama	mystery
The Tragedy of Othello: The Moor of Venice	1952	drama	romance	
Touch of Evil	1958	crime	thriller	
Campanadas a medianoche	1965			
Histoire immortelle	1968	drama		
V	1983			
Don Quixote	2000	adventure	comedy	drama
Whirlpool	1949	crime	drama	mystery
Where the Sidewalk Ends	1950	crime	drama	
Angel Face	1952	crime	drama	thriller
River of No Return	1954	adventure	western	
Carmen Jones	1954	drama	musical	romance
The Man with the Golden Arm	1955	drama	romance	
Bonjour tristesse	1958	drama		
Anatomy of a Murder	1959	crime	drama	mystery
Exodus	1960	action	drama	history
Advise & Consent	1962	drama	thriller	
In Harm's Way	1965	drama	war	
Bunny Lake Is Missing	1965	mystery	thriller	
Entre tinieblas	1983	comedy	drama	
Matador	1986	drama	thriller	
Tacones lejanos	1991	comedy	drama	romance
Kika	1993	comedy		
La flor de mi secreto	1995	drama		
Todo sobre mi madre	1999	drama		
Hable con ella	2002	drama	mystery	romance
All About Desire: The Passionate Cinema of Pedro Almodovar	2001	biography	documentary	
Intervals	1969	short		
H Is for House	1973	short		
The Falls	1980			
The Draughtsman's Contract	1982	comedy	drama	mystery
The Belly of an Architect	1987	drama		
Drowning by Numbers	1988	comedy	drama	
"The Cook, the Thief, His Wife & Her Lover"	1989	crime	drama	romance
8 femmes	2002	comedy	crime	musical
Snow Day	2000	adventure	comedy	family
"Come Back, Little Sheba"	1952	drama	romance	
Idle Hands	1999	comedy	horror	thriller
The Company of Wolves	1984	fantasy	horror	
Spartacus	1960	adventure	biography	drama
The Graduate	1967	comedy	drama	romance
Timecop: The Berlin Decision	2003	action		
The Hunchback of Notre Dame II	2002	adventure	animation	family
Matchstick Men	2003	comedy	crime	drama
Art Heist	2004	action	crime	thriller
"Good Morning, Vietnam"	1987	biography	comedy	drama
Cyborg	1989	action	thriller	
Pet Sematary	1989	horror		
Bride of Chucky	1998	comedy	horror	romance
Van Helsing	2004	action	adventure	fantasy
Escape from the Planet of the Apes	1971	action		
Once Upon a Time in America	1984	crime	drama	
"Lock, Stock and Two Smoking Barrels"	1998	comedy	crime	
The Relic	1997	horror	mystery	thriller
Down to Earth	2001	comedy	fantasy	
The Medallion	2003	action	comedy	fantasy
24 Hour Party People	2002	biography	comedy	drama
The Revenge of Frankenstein	1958	horror		
Star Wreck: In the Pirkinning	2005	action	comedy	
The Lost Boys	1987	comedy	horror	
